iter	RMSE
176	0.4187464633
177	0.41856765
178	0.4183352707
179	0.4180478151
180	0.4176759168
181	0.4173255656
182	0.417057081
183	0.4168310843
184	0.4168263033
185	0.416360645
186	0.4160406853
187	0.4157253228
188	0.4155787628
189	0.41529043
190	0.4147285447
191	0.4145449385
192	0.4142210262
193	0.4139583712
194	0.4136272714
195	0.4133486374
196	0.4131664186
197	0.4130757248
198	0.4128805506
199	0.4125900278
200	0.4122303837
201	0.4120731354
202	0.4116768966
203	0.4114820872
204	0.411299575
205	0.4111060625
206	0.4108647772
207	0.4104730235
208	0.4101075673
209	0.4096832503
210	0.4095078942
211	0.4092358089
212	0.4087901003
213	0.4085729008
214	0.4081380547
215	0.4077957392
216	0.407598961
217	0.4074379779
218	0.407173896
219	0.4070489223
220	0.4067965515
221	0.4063615084
222	0.4060209086
223	0.4056263157
224	0.4054393631
225	0.4053514785
226	0.4051147428
227	0.4048943164
228	0.4044536177
229	0.4042881324
230	0.4039895315
231	0.4037002741
232	0.4035591989
233	0.4032829343
234	0.4031061745
235	0.4025461256
236	0.4022420434
237	0.4020993738
238	0.4018545924
239	0.4014600034
240	0.4010210779
241	0.4006414448
242	0.4005488884
243	0.4002489706
244	0.3999142674
245	0.3995415853
246	0.3991857093
247	0.3990426771
248	0.3987958545
249	0.3985776965
250	0.3983565472
251	0.3981485159
252	0.3979600607
253	0.3975928084
254	0.3973751587
255	0.3969866759
256	0.3966669851
257	0.3962437528
258	0.3961322221
259	0.39596085
260	0.395685019
261	0.3955362216
262	0.3953197848
263	0.394999656
264	0.3948709638
265	0.3947351647
266	0.3946594606
267	0.3942437743
268	0.3938916194
269	0.3936480852
270	0.3933710021
271	0.393087027
272	0.3927751932
273	0.3925921001
274	0.3924572758
275	0.3923740267
276	0.3922238478
277	0.391958788
278	0.3918342439
279	0.3914823512
280	0.3911020049
281	0.3908645293
282	0.3906526784
283	0.3904739423
284	0.3902394878
285	0.3899549337
286	0.389842471
287	0.3896924598
288	0.3892622332
289	0.3889397351
290	0.3886187632
291	0.3885594571
292	0.3882979705
293	0.388102873
294	0.3877431583
295	0.3875288498
296	0.3871600558
297	0.3869454032
298	0.3864764164
299	0.3862238241
300	0.3858849806
301	0.3855230218
302	0.3853535011
303	0.3848713142
304	0.3847391458
305	0.3843801255
306	0.3840110493
307	0.3838868424
308	0.3837625441
309	0.3836324303
310	0.3834099121
311	0.3830498919
312	0.3827473683
313	0.3824775995
314	0.3823065355
315	0.3821109906
316	0.3816146089
317	0.3813234438
318	0.3810487821
319	0.3807987006
320	0.3804931568
321	0.3802148592
322	0.3798482431
323	0.3793707695
324	0.3791033005
325	0.3787942904
326	0.3785220965
327	0.3782239887
328	0.3780198943
329	0.3777187432
330	0.377492415
331	0.3772535591
332	0.3769740913
333	0.3767495862
334	0.3765322085
335	0.3762854613
336	0.3761107083
337	0.3759894343
338	0.3758603747
339	0.3757240951
340	0.3756113095
341	0.3754314379
342	0.375333074
343	0.375088517
344	0.3747874272
345	0.3744693011
346	0.3742461816
347	0.3740895074
348	0.374002104
349	0.3738050131
350	0.3735978253
351	0.3734729302
352	0.3732996889
353	0.3730925998
354	0.3728814739
355	0.3726523467
356	0.3725153406
357	0.3722641529
358	0.3720748227
359	0.3719541194
360	0.3717279127
361	0.3715800229
362	0.3713529423
363	0.3713021887
364	0.3711995127
365	0.3710797675
366	0.3708330648
367	0.3704922666
368	0.3702383803
369	0.3699118655
370	0.3696944313
371	0.3695416128
372	0.3693623011
373	0.3692771406
374	0.3690621145
375	0.3688673904
376	0.3687400851
377	0.3685467436
378	0.3683750221
379	0.3682727275
380	0.3680372938
381	0.3677773505
382	0.3675802751
383	0.367379777
384	0.3672429864
385	0.3671173348
386	0.3668678039
387	0.3667499456
388	0.3665123698
389	0.3662628494
390	0.3661071855
391	0.3659182806
392	0.3657733602
393	0.3655076802
394	0.3653837178
395	0.3651743606
396	0.3650032438
397	0.364872556
398	0.3646668408
399	0.3644330754
400	0.3643117651
401	0.3642109382
402	0.3640599645
403	0.3638876199
404	0.3637265074
405	0.3636126427
406	0.363300591
407	0.3631059901
408	0.3629232005
409	0.3627818524
410	0.3626491929
411	0.3624542315
412	0.3623348034
413	0.3620432676
414	0.3618762746
415	0.3617351737
416	0.3616204514
417	0.3615113905
418	0.3614274139
419	0.3611811785
420	0.361092171
421	0.3609551874
422	0.3607359752
423	0.3605386691
424	0.3602896826
425	0.3600241791
426	0.3599276119
427	0.3597739323
428	0.3595959917
429	0.3594605467
430	0.3592037186
431	0.3590142281
432	0.3588628285
433	0.3586854591
434	0.358564901
435	0.3584531649
436	0.3582664319
437	0.3580860077
438	0.3580302554
439	0.357902239
440	0.3578235524
441	0.3576460073
442	0.3575229614
443	0.3572949633
444	0.3571618839
445	0.3570173603
446	0.3567819294
447	0.3565734593
448	0.3564367932
449	0.3561596479
450	0.356034703
451	0.355807662
452	0.3556206162
453	0.3554454995
454	0.3553100596
455	0.3550926154
456	0.3549082082
457	0.3548292029
458	0.3546981611
459	0.3545593429
460	0.3543321708
461	0.3542347878
462	0.3541280722
463	0.3539005103
464	0.3537812549
465	0.3536676755
466	0.353562844
467	0.3533848946
468	0.353090828
469	0.3529713274
470	0.3528945618
471	0.3527122473
472	0.3526130918
473	0.3522878385
474	0.3520160543
475	0.351911551
476	0.351809029
477	0.3517564117
478	0.3515424875
479	0.3514529244
480	0.3513354093
481	0.3511460106
482	0.3508696738
483	0.3506214669
484	0.3504753433
485	0.350383152
486	0.3502261994
487	0.3500008565
488	0.3498850494
489	0.3498087523
490	0.34968843
491	0.3495982155
492	0.3494436743
493	0.3493085942
494	0.3491015783
495	0.3489398486
496	0.3487285859
497	0.348652722
498	0.3485927338
499	0.3483971949
500	0.3483502915
501	0.3481287421
502	0.3479615993
503	0.3478978022
504	0.3477749391
505	0.3475625459
506	0.3474042117
507	0.3473149083
508	0.3472528758
509	0.3471113297
510	0.3468991604
511	0.3467407649
512	0.3466320143
513	0.3464338617
514	0.3463212609
515	0.3461275789
516	0.3459463046
517	0.3457415181
518	0.3455772547
519	0.3455294975
520	0.3454605295
521	0.3452841772
522	0.3451048744
523	0.3449837821
524	0.3448523614
525	0.3446758953
526	0.3445233297
527	0.3444818768
528	0.3442079495
529	0.3439920687
530	0.3437992519
531	0.3436384211
532	0.3435007353
533	0.3433669447
534	0.3432855656
535	0.3430771593
536	0.3429723734
537	0.3428826098
538	0.3427736306
539	0.342554289
540	0.3424088365
541	0.3421519123
542	0.341916195
543	0.3418329076
544	0.3417388261
545	0.3416195802
546	0.3414853461
547	0.3413442681
548	0.341262233
549	0.3410975489
550	0.3408918112
551	0.3407901437
552	0.3406385802
553	0.3405980527
554	0.3404631554
555	0.3403112765
556	0.3401817621
557	0.3401042943
558	0.3399691292
559	0.3397199999
560	0.3396172649
561	0.3394617737
562	0.3393324489
563	0.3392244974
564	0.339062493
565	0.3389081662
566	0.3387117414
567	0.3384935331
568	0.3383710906
569	0.338141678
570	0.3379813162
571	0.337896429
572	0.3377375883
573	0.3376246422
574	0.3374583415
575	0.3373429676
576	0.3372188542
577	0.3370566847
578	0.3370044578
579	0.3367679538
580	0.3364944337
581	0.3364185313
582	0.3362304981
583	0.3360890176
584	0.3358823787
585	0.3357182144
586	0.3355991926
587	0.3355368212
588	0.3353507928
589	0.3351894684
590	0.335020452
591	0.3348015164
592	0.3346166629
593	0.3344271707
594	0.3342904104
595	0.3341979299
596	0.3339499039
597	0.3337368046
598	0.3334871351
599	0.3332775919
600	0.3331481626
601	0.3329694275
602	0.3327535224
603	0.3325489358
604	0.3322778391
605	0.3321521946
606	0.3319178365
607	0.3318516499
608	0.3317084565
609	0.3316267477
610	0.3315589148
611	0.3314261979
612	0.3312305924
613	0.3310827549
614	0.3310366611
615	0.3308942983
616	0.330758714
617	0.3305734339
618	0.3304596385
619	0.3302666645
620	0.3301098559
621	0.3298718032
622	0.3297444308
623	0.3296601202
624	0.3295555798
625	0.3294166755
626	0.3292526858
627	0.3291202341
628	0.3289359499
629	0.3288023134
630	0.3287030778
631	0.3285759197
632	0.3284493141
633	0.3284093714
634	0.3282322064
635	0.3280911585
636	0.3279499284
637	0.3278405596
638	0.3277145336
639	0.327552016
640	0.3274747078
641	0.3272764038
642	0.3270806595
643	0.3269242294
644	0.3267786563
645	0.3266403303
646	0.3264756284
647	0.326378244
648	0.3262384156
649	0.3262144235
650	0.3260912809
651	0.3259299186
652	0.3258231256
653	0.3256596605
654	0.3255520133
655	0.3253684798
656	0.325319084
657	0.3252163079
658	0.3250698244
659	0.3250101076
660	0.3249933086
661	0.3247826458
662	0.3246460252
663	0.3245521861
664	0.324491459
665	0.3243960315
666	0.324324321
667	0.3242282792
668	0.3241440792
669	0.3240048661
670	0.3238818134
671	0.3237449744
672	0.3235870289
673	0.3234930213
674	0.3233233912
675	0.3231500425
676	0.323008025
677	0.3228814393
678	0.3228407598
679	0.3227477286
680	0.3225393185
681	0.3224082285
682	0.3222647081
683	0.3221015222
684	0.3220610746
685	0.321853936
686	0.3216627367
687	0.3215544754
688	0.3213545974
689	0.3211930897
690	0.3210870293
691	0.3209196371
692	0.3207904516
693	0.3206041084
694	0.320431009
695	0.3202991815
696	0.3202102988
697	0.3201136404
698	0.3199905677
699	0.3199264823
700	0.3198601017
701	0.3197545699
702	0.3196372461
703	0.3195577752
704	0.3194402709
705	0.3193382252
706	0.3192341968
707	0.3191307418
708	0.3190538351
709	0.3188986659
710	0.3188413219
711	0.3186633926
712	0.318509564
713	0.318375631
714	0.3183032243
715	0.3181518298
716	0.3180162079
717	0.3177848771
718	0.317623262
719	0.3174902166
720	0.317436098
721	0.317344825
722	0.3172591662
723	0.317146824
724	0.3169163319
725	0.3168020357
726	0.3166486503
727	0.3165080996
728	0.3163585779
729	0.3161706965
730	0.316062088
731	0.3159870073
732	0.3158466685
733	0.3157359023
734	0.3155651721
735	0.3154916107
736	0.3154320109
737	0.3153761232
738	0.3152104763
739	0.3150805014
740	0.3149159883
741	0.3147365229
742	0.3146992043
743	0.3145878797
744	0.3145123604
745	0.3143417604
746	0.3141699948
747	0.3140200962
748	0.313934502
749	0.3138045968
750	0.3136359273
751	0.3134717166
752	0.3133908442
753	0.3132556225
754	0.3130473119
755	0.3128810464
756	0.3127317737
757	0.3125398749
758	0.3124251462
759	0.3122894235
760	0.3121523238
761	0.3119538781
762	0.3118558436
763	0.3117437843
764	0.3115506675
765	0.3114248855
766	0.3113409569
767	0.3112318857
768	0.3110935827
769	0.3109416535
770	0.3108479588
771	0.3106044906
772	0.3104553187
773	0.3103562719
774	0.3102571289
775	0.310094025
776	0.309887466
777	0.3097783665
778	0.3096311177
779	0.3094837968
780	0.3093774155
781	0.3092496796
782	0.309120544
783	0.3090160162
784	0.3088798972
785	0.308725131
786	0.3086266152
787	0.3085569382
788	0.3084869598
789	0.3083039713
790	0.3082388972
791	0.3081901926
792	0.3080798994
793	0.3080323635
794	0.3079575793
795	0.3078286979
796	0.3077280488
797	0.3075457977
798	0.3074224624
799	0.3072627423
800	0.3071853808
801	0.3070482669
802	0.3069449406
803	0.3067862249
804	0.3066011148
805	0.3065476047
806	0.3063525186
807	0.3062491951
808	0.306098488
809	0.3059933964
810	0.3059064481
811	0.3057887479
812	0.3056565094
813	0.3055149936
814	0.3054043189
815	0.3053015413
816	0.3051497982
817	0.3050537417
818	0.304929919
819	0.3048305746
820	0.3048018597
821	0.304662063
822	0.3044649496
823	0.304361745
824	0.3042866248
825	0.3041427498
826	0.3040222071
827	0.303966967
828	0.3038665522
829	0.3037853483
830	0.3036153558
831	0.3035157783
832	0.3034218453
833	0.3032251512
834	0.3030613727
835	0.3030145846
836	0.3029278168
837	0.3027347844
838	0.30263132
839	0.3024863934
840	0.3023898456
841	0.3022919886
842	0.3021463961
843	0.3018712415
844	0.3017436165
845	0.301625798
846	0.3015520255
847	0.3014574143
848	0.3013640355
849	0.3012043409
850	0.3011431586
851	0.3010437249
852	0.3009111416
853	0.300770098
854	0.3006468011
855	0.3005152799
856	0.3004505773
857	0.3003861469
858	0.3002690635
859	0.3001861457
860	0.2999896578
861	0.2998253561
862	0.2997572591
863	0.299727814
864	0.2994970689
865	0.2994349645
866	0.2993429054
867	0.2991554728
868	0.299070401
869	0.2989983724
870	0.2988319824
871	0.2987131626
872	0.2986347837
873	0.2985493247
874	0.2984347123
875	0.2982845797
876	0.2982290198
877	0.2981487437
878	0.2980900322
879	0.2979844956
880	0.2979019342
881	0.2978151612
882	0.2977759042
883	0.2976919672
884	0.297519578
885	0.2974517204
886	0.2972119834
887	0.2971183428
888	0.2969994023
889	0.2968120683
890	0.2967099066
891	0.2965303357
892	0.2964503686
893	0.2962874719
894	0.2962470247
895	0.2961013048
896	0.2959719805
897	0.2958636176
898	0.2957630973
899	0.2957030129
900	0.2956176508
901	0.2954724972
902	0.2953434886
903	0.2952188819
904	0.295060766
905	0.2949710599
906	0.2948139161
907	0.294692568
908	0.2945693245
909	0.2943794255
910	0.294270018
911	0.294135756
912	0.2940532873
913	0.2939614879
914	0.2938168114
915	0.2936868836
916	0.2936275174
917	0.2935542298
918	0.2934813556
919	0.2934394194
920	0.2932654603
921	0.2931341124
922	0.293039114
923	0.2929311457
924	0.2927876393
925	0.2927042437
926	0.2926347317
927	0.2925659857
928	0.2924978058
929	0.2924605893
930	0.2923893864
931	0.2922869551
932	0.292200175
933	0.2921285164
934	0.2919800788
935	0.2918912046
936	0.2917932953
937	0.2916850631
938	0.291554749
939	0.291498468
940	0.291433509
941	0.2913177873
942	0.291205405
943	0.2910648924
944	0.2909729135
945	0.2908041716
946	0.290750959
947	0.2906923365
948	0.2905969959
949	0.2905165673
950	0.2903966238
951	0.2902828943
952	0.2901843993
953	0.2900566471
954	0.2899463649
955	0.2898912743
956	0.2898611365
957	0.2897968552
958	0.2897446957
959	0.289664746
960	0.2895607731
961	0.2894990464
962	0.2893857361
963	0.2892749052
964	0.2891281268
965	0.2889945721
966	0.2888704512
967	0.2888080549
968	0.2887810996
969	0.2886686379
970	0.288604321
971	0.2884357538
972	0.288262143
973	0.2881769034
974	0.2881371153
975	0.2880190479
976	0.2879488608
977	0.2878573165
978	0.2877489159
979	0.2876941474
980	0.2876134141
981	0.2875467089
982	0.2874961445
983	0.2873602074
984	0.28725766
985	0.2871704514
986	0.2870901516
987	0.2870058323
988	0.2868456095
989	0.2867938287
990	0.2867119786
991	0.2865868067
992	0.2864507907
993	0.2863916402
994	0.2862363956
995	0.2861750809
996	0.2860497846
997	0.2858825064
998	0.2858090519
999	0.2856803603
